index,category,filename,Title,Date Created,Dimensions,Artist,mean_grayscale,mean_blue,mean_green,mean_red,std_grayscale,std_blue,std_green,std_red
9540,BLACK,9540.jpg, La Confidence, ca. 1880, 68 × 47 1/8 inches, Elizabeth Jane Gardner Bouguereau,0.2585928814216742,0.2438423999268276,0.24897075285319342,0.2829249108211301,0.19754491425496123,0.2017501081591014,0.19641915519252381,0.20252477284031434
9541,BLACK,9541.jpg, Marie-Antoinette, after 1783, overall 92.7 x 73.1 cm (36 1/2 x 28 3/4 in.)framed 137.8 x 106.4 cm (54 1/4 x 41 7/8 in.), after Élisabeth-Louise Vigée Le Brun,0.2917450702192911,0.21139648216052334,0.2914791974011788,0.3217291023831268,0.18217952333262497,0.1315075835405841,0.18105019001861744,0.2072279173007883
9542,BLACK,9542.jpg," The Geography Lesson or ""The Black Spot""", ca. 1887," 110,5 x 150,5 cm", Albert Bettannier,0.31485306896799486,0.25059343501816,0.30602841755265126,0.35577008253311027,0.16353429314999046,0.13354252688433693,0.15993906384420017,0.1865333100363527
9543,BLACK,9543.jpg, James Madison, ca. 1821,, Gilbert Stuart,0.17618590114239813,0.1297790677683357,0.17514708033893875,0.19524475429302462,0.1843620286893631,0.15737227136165086,0.1766795387506399,0.21193560953128562
9544,BLACK,9544.jpg," Ferdinand VII (1784–1833), When Prince of Asturias", 1800/1805, 32 3/4 x 26 1/4 in. (83.2 x 66.7 cm), Goya,0.22663936431272075,0.19848087200052678,0.22984201284960284,0.23066560270465708,0.17017658457015833,0.12007492622945629,0.16548192883109872,0.20597328370581489
9545,BLACK,9545.jpg, Bogatyr, 1898, w222 x h321.5 mm (Complete), Mikhail Vrubel,0.23913472669125627,0.16400590102631507,0.24818795221137377,0.2488772859121703,0.11338590600423935,0.09451389536399878,0.11511760129549914,0.11913691449300338
9546,BLACK,9546.jpg, Christ carrying the Cross, 1562, w790 x h965 mm, Joachim Beuckelaer,0.26294864541984975,0.2032127009364106,0.2621423463484548,0.2864375465708541,0.1694710720124397,0.15438004387857499,0.1674624690462124,0.18506381947354453
9547,BLACK,9547.jpg, Wooded Landscape with Abraham and Isaac, 1599, w647 x h495 mm," Jan Brueghel, the Elder",0.1842549854205582,0.1219456574798871,0.18986730296238166,0.1960641811665515,0.186266267166973,0.19877723628429067,0.18521612796596756,0.19003699510891967
9548,BLACK,9548.jpg, A Gathering of Storks, 1879,, Władysław Malecki,0.23747690776133865,0.2045878057865043,0.23783413680878243,0.2488336946921385,0.1544684520449039,0.14639093955875818,0.15379000283546793,0.15997550897088328
9549,BLACK,9549.jpg, Academy by Lamplight, 1769," 50 x 39 3/4 inches (127 x 101 cm)
Frame 55 1/2 x 45 x 2 1/4 inches (141 x 114.3 x 5.7 cm)"," Joseph Wright of Derby, 1734–1797, British, active in Italy (1773–75)",0.1405136923064299,0.10579573090247235,0.13403831824352602,0.16597851381159187,0.06074013489398523,0.03970332228307354,0.05604418249110829,0.08034596930825674
9550,BLACK,9550.jpg, Portrait of Helena Fourment, c. 1630-32, 186 x 85 cm, Peter Paul Rubens,0.2340225613584449,0.18931722899940934,0.23285176843655422,0.2527170759698096,0.14111632407616595,0.10161428926985494,0.13912450192519402,0.16129638334531787
9551,BLACK,9551.jpg," Lady Helen Vincent, Viscountess d'Abernon", 1904, w42.5 x h62.5 IN, John Singer Sargent,0.27497314056327143,0.1781731275939828,0.2657946020940197,0.32851760430820554,0.23363745652757575,0.19586302983338724,0.2363357780262993,0.24762534074654405
9552,BLACK,9552.jpg, The Martyrdom of Saint Pontianus, ca. 1612, w1610 x h2543 mm (complete),,0.2725554297988219,0.1959735162323256,0.2660695590181688,0.3133910106418217,0.1901533684566161,0.14083966059335407,0.1920984131027813,0.21311816029631034
9553,BLACK,9553.jpg, Boulevard of the Parrots, 1902, 88.1 x 72.5 cm, Max Liebermann,0.31382213421252303,0.24614717060358626,0.3173662977424431,0.3316660992602902,0.181044760369843,0.1358150145967121,0.17687986524506835,0.20963164116108318
9554,BLACK,9554.jpg, Alphonse Promayet (1822–1872), 1851, 42 1/8 x 27 5/8 in. (107 x 70.2 cm), Gustave Courbet,0.19126691136191745,0.16868609297979212,0.18039668010228926,0.22092466624596532,0.09748826223693444,0.06841380317944393,0.09275187547211029,0.12070528867112107
9555,BLACK,9555.jpg, Portrait of Professor Ivanov, 1882, w48.5 x h58.5 cm (without frame), Ilya Repin,0.2849408874636014,0.2612041944440609,0.2856680354469871,0.2922142838701078,0.2872311154717391,0.27209941678412464,0.28898484008567915,0.2908525453266412
9556,BLACK,9556.jpg, The Mother and Sister of the Artist, 1869/1870, overall 101 x 81.8 cm (39 3/4 x 32 3/16 in.)framed 128.3 x 108.6 cm (50 1/2 x 42 3/4 in.), Berthe Morisot,0.39102237102212606,0.3382424092134787,0.38093650672611723,0.43021055680078074,0.239787650486595,0.19552590964536365,0.23972913168286422,0.26004907421869805
9557,BLACK,9557.jpg, Portrait of a Fat Man, around 1425, w17.7 x h28.5 cm, Master of Flémalle,0.4845542177307388,0.3751971962319413,0.47382823578246736,0.5457462234452315,0.23943669159285144,0.21418144300607045,0.2404913585498966,0.2538776924718039
9558,BLACK,9558.jpg, Retrato de D. Fifi Assunção, 1940, 75 x 40 cm, Candido Portinari,0.2578805072192704,0.2048785340060551,0.2518684681969226,0.2891382408080667,0.14458769973597577,0.09226723729172592,0.14102802281903457,0.1771730406342974
9559,BLACK,9559.jpg, Portrait of Empress Eugénie, 1857, w43 x h54.5 in, Franz Xaver Winterhalter,0.31227943333015107,0.2386546044276911,0.3009069095286043,0.36164116740409474,0.18960653137730163,0.14406370551815306,0.18292501179463228,0.22946693693717338
9560,BLACK,9560.jpg, The Virgin of the dry Tree, 1465, 14.7 x 12.4 cm, Petrus Christus,0.13752352955186503,0.1358889636757846,0.1362945341453549,0.14053989467256447,0.15290258447978727,0.13666089789208627,0.1492049898656516,0.1804626429387094
9561,BLACK,9561.jpg, St. James the Greater, 1610 - 1614,, El Greco,0.15443777873713152,0.07371291318842554,0.16196507938985902,0.169233204821293,0.15941541204436244,0.1045203223329126,0.17027336816296065,0.16795146237689942
9562,BLACK,9562.jpg, The Rose Bushes in the Garden at Montgeron, 1876, 61 x 82 cm, Claude Monet,0.3385911609895007,0.29614601977936605,0.35311261925791254,0.32559551150534016,0.15821256566873484,0.16085484446319592,0.16098241889831533,0.1638927276291385
9563,BLACK,9563.jpg, Head of a Woman, November 1884 - January 1885,, Vincent van Gogh,0.16789470618857227,0.1308408282011577,0.16183062309225868,0.19340715820670765,0.10845627837881489,0.07360065879859914,0.10936548205750443,0.1254073234369683
9564,BLACK,9564.jpg, Adam Smith, About 1795," h 77.90, w 64.50 cm", Unknown,0.11863934750067998,0.02535327801771629,0.09579993191123484,0.19776175697034215,0.10507674405223977,0.021369576422784187,0.08963632723611058,0.17648376110404757
9565,BLACK,9565.jpg, Charles I (1600-49), 1635 - Before June 1636,, Sir Anthony Van Dyck,0.28945628098844395,0.28007474953561745,0.286596180184248,0.29852104076939906,0.1885001828637261,0.17524899462054286,0.1862674985830482,0.20613227666416922
9566,BLACK,9566.jpg, Still Life with Silver, 1681/1743, 103 x 73 3/4 in. (261.6 x 187.3 cm), Alexandre François Desportes,0.25295574290306716,0.19842299054582896,0.2484972537331237,0.2817194474682768,0.1126476923477788,0.10409432904481324,0.1141671186219607,0.12392371876506011
9567,BLACK,9567.jpg, Gustave Geoffroy, 1895 - 1896, w890 x h1100 cm, Paul Cézanne,0.3795272794375331,0.31814505548874106,0.37793367609882195,0.4051681814515556,0.22279159981541138,0.1655830626975768,0.22812169128036272,0.23756416329942515
9568,BLACK,9568.jpg, La matinée angoissante, 1912, 65 x 81 cm, Giorgio de Chirico,0.2761442985466191,0.2348530417485003,0.2791639772404997,0.2853457246079642,0.22845289659511486,0.20645970659125004,0.22872755240989395,0.240125854624824
9569,BLACK,9569.jpg, Boy playing the Flute, c. 1630s, w620 x h730 cm (without frame), Judith Leyster,0.294099593328742,0.23844257257047494,0.29068326735608047,0.32122594201967447,0.15051556534439706,0.13316070765431515,0.1517915761596562,0.15836284918882404
9570,BLACK,9570.jpg, Women's Pavilion, 1921/1921, w52.3 x h41.7 cm, Paul Klee,0.13304237054578488,0.11446598053525933,0.13405945338051115,0.13785345064134935,0.1096624901787912,0.09007928872918017,0.1131774042219383,0.11560286572540243
9571,BLACK,9571.jpg, John C. Calhoun, c. 1845, w74.1 x h91.9 x d3.8 cm (Stretcher), George Peter Alexander Healy,0.16766419429595475,0.147825952947501,0.15155010018175014,0.20662926788165684,0.14281200040605804,0.09245124805170338,0.1338759495748741,0.18344907500748725
9572,BLACK,9572.jpg, Still Life Flowers and Fruit, 1850–55, 40 x 50 3/8 in. (101.6 x 128 cm), Severin Roesen,0.23946705670601287,0.15761892667528485,0.22838977275524733,0.291263362820452,0.1935469246141415,0.16970380832462073,0.1881861861028493,0.227004706192704
9573,BLACK,9573.jpg, The Meeting of Dido and Aeneas, 1766, w1718 x h122 mm, Sir Nathaniel Dance-Holland,0.17789480385852346,0.12313110649847418,0.1611215552578757,0.2309622151384822,0.12535710238803818,0.07468300533079136,0.11721781052930794,0.17593316754348348
9574,BLACK,9574.jpg," The Solitude. Recollection of Vigen, Limousin", 1866, w1300 x h950 mm, Jean-Baptiste-Camille Corot,0.3562434831826554,0.3373000542988888,0.3720043495151227,0.33219303665285077,0.2620151964111546,0.2788910656760036,0.2629057921166104,0.25600546963848686
9575,BLACK,9575.jpg, Thomas Jefferson, 1786, w71.1 x h91.4 cm (Sight), Mather Brown,0.24995077354401218,0.19783192722627946,0.23663223600742855,0.2952541410157955,0.18650136576634227,0.16173128890457175,0.18462430914059558,0.2056020046868111
9576,BLACK,9576.jpg, Peace Concluded, 1856, w36 x h46 in (canvas), Sir John Everett Millais,0.3550665766822198,0.2208009376315317,0.3421240292297343,0.4297509876573603,0.3134138382159991,0.22068166511651877,0.3185780647410262,0.34319162209354326
9577,BLACK,9577.jpg, Chatterton, 1856, w933 x h622 mm, Henry Wallis,0.24149341318252132,0.19530892024868207,0.2487384264610314,0.24417920114385921,0.18386560734734353,0.15234681659579694,0.1875646125570165,0.19443328282021388
9578,BLACK,9578.jpg, Portrait of the Venetian Painter Giovanni Bellini, 1511-1512, w66 x h80 cm (Without frame), Tizian,0.18177928312257233,0.15491098724906777,0.17740541776019986,0.20023292682219007,0.11295848706292469,0.10341118652366244,0.10906697887993166,0.1331194094385465
9579,BLACK,9579.jpg, Virgin of the Seven Sorrows, Second quarter of 16th century, w567 x h750 cm, Master of the Half Lengths,0.26182565833650057,0.20391728555991798,0.23144512099565706,0.3428071184582398,0.19836147198649198,0.16074136791104954,0.1871456636690181,0.24945256093464427
9580,BLACK,9580.jpg, The Raising of Lazarus, circa 1711, 39 1/8 x 63 1/2 in. (99.38 x 161.29 cm), Jean Jouvenet,0.22661237658410957,0.1600238490807116,0.22296244570361293,0.2582063674003321,0.15655291304598806,0.14574098376889671,0.16043631802983122,0.16510269344881615
9581,BLACK,9581.jpg, Self-portrait with pince-nez, circa 1882, w314 x h450 cm (framed), George Hendrik Breitner,0.22217647078837865,0.13817716248377088,0.212857448504619,0.27130362765812877,0.158270506115226,0.08384968853061256,0.1485332369687638,0.20706543601561866
9582,BLACK,9582.jpg, Breton Fishermen and Their Families, possibly ca. 1880–85, 21 3/4 x 18 1/4 in. (55.2 x 46.4 cm), Théodule-Augustin Ribot,0.18316382913442608,0.15837274656108705,0.17639533433845322,0.20556526584339707,0.10928869340077148,0.08799855787368001,0.10957197201072177,0.12103989122707355
9583,BLACK,9583.jpg, Ideal portrait of Emperor Charlemagne (747/748-814), 1514," 63,5 x 47 cm"," Albrecht Dürer,  Workshop",0.24888286350684363,0.14016434570439348,0.22599365665689763,0.33376176017263565,0.20114516145432976,0.10340171350873675,0.18618199080090242,0.2769878593931345
9584,BLACK,9584.jpg, Autorretrato ante el caballete, 1785,, Francisco de Goya,0.4077699260210162,0.35662745658440576,0.4028472391927098,0.43620344891010937,0.23987897699957456,0.22611526152642286,0.24195889508892834,0.242971588043043
9585,BLACK,9585.jpg, Christ on the Sea of Galilee, 1854, w73.3 x h59.8 x d14.605 cm, Eugène Delacroix,0.23847115103837369,0.18412623120679034,0.23599878232790325,0.2632599467738794,0.07773525737766743,0.06269267868205822,0.08224061250356128,0.08511904981349838
9586,BLACK,9586.jpg, The Sacrilegious Theft, around 1731, w236.5 x h177 cm, Alessandro Magnasco,0.17597489041651632,0.13808181419532667,0.16047693357982987,0.22034833347643584,0.11779599437777592,0.10716155553632833,0.11849558547732032,0.12335465111821776
9587,BLACK,9587.jpg," Margherita Gonzaga (1591–1632), Princess of Mantua", 1589/1622, 36 1/2 × 27 1/4 in. (92.7 × 69.2 cm), Frans Pourbus the Younger,0.23226159975774652,0.15320312407746428,0.22012004997979548,0.28512808873715356,0.20275412481659752,0.1275470392515755,0.19361712798598268,0.2547370793952946
9588,BLACK,9588.jpg," Oedipus Cursing His Son, Polynices", 1786, overall 149.8 x 165.4 cm (59 x 65 1/8 in.)framed 177.2 x 191.8 x 12.3 cm (69 3/4 x 75 1/2 x 4 13/16 in.), Henry Fuseli,0.208505407172617,0.15788355620295255,0.1955649836412839,0.25251625213978257,0.17590461542677133,0.13672759248590402,0.17516312855602875,0.1948122117885469
9589,BLACK,9589.jpg, The Magdalen with the Smoking Flame, circa, w917.7 x h1170 cm,,0.15740353841421226,0.09807796343741387,0.13923003655217867,0.21489746956770442,0.17386069530111903,0.1491825988920775,0.1681691590056614,0.20159248865105334
9590,BLACK,9590.jpg, A Woman playing a Clavichord, c.1665, w299 x h377 cm, Gerrit Dou,0.18662682213000956,0.1555557290131192,0.17954731178470018,0.21194259328531093,0.09275570097942763,0.08081617162826933,0.09183175453509244,0.1036906488788377
9591,BLACK,9591.jpg, Washington Irving and his Literary Friends at Sunnyside, 1864, w199.4 x h134.6 x d3.8 cm (Sight), Christian Schussele,0.20567089869764726,0.170068883334244,0.19257208012378466,0.24448598085949153,0.1436353575409633,0.13157820096563885,0.14358632489079656,0.15641576247704456
9592,BLACK,9592.jpg," Louis XVI, king of France and Navarre, wearing his grand royal costume", 1789, w1960 x h2780 mm, Antoine-François Callet,0.31365455619314553,0.25721613819817757,0.30970324946726846,0.3421195460188587,0.22720949166722465,0.20018403921995753,0.2271170695748039,0.24234436097386583
9593,BLACK,9593.jpg, Black Spruce and Maple, 1915, w26.7 x h21.6 cm (overall), Tom Thomson,0.3750714673849411,0.2948893997881282,0.35003477490578755,0.4537103873794412,0.23303961401838924,0.18089608387583953,0.23794912458765596,0.2663352750160649
9594,BLACK,9594.jpg, Euphemia White Van Rensselaer, 1842, 45 3/4 x 35 1/4 in. (115.1 x 89.2 cm), George P. A. Healy,0.40998424351520557,0.33880593280907784,0.4007213966642909,0.45429988958091777,0.20895341680305937,0.18047888278148624,0.2048337726406575,0.2335074608599073
9595,BLACK,9595.jpg," Still Life of Flowers, Fruit, Shells, and Insects", About 1629, w29 x h17 IN, Balthasar van der Ast,0.2433844415370288,0.14718237201483705,0.2386140954151363,0.2880402144015544,0.15313458958679418,0.1036158397132134,0.15258321557809193,0.1795347062940745
9596,BLACK,9596.jpg, Self-Portrait with Magic Scene, ca. 1635-37, 80 x 114.9 cm, Pieter van Laer,0.2180100724138628,0.16385779495274513,0.20709259971991945,0.25933693711436134,0.1785962320916109,0.16173656909810327,0.17627676549619906,0.1942136907220734
9597,BLACK,9597.jpg, Portrait of Alexander Hamilton, 1792, 86 1/2 x 57 1/2 in. (219.7 x 146.1 cm), John Trumbull,0.17772545376999005,0.13176541038691914,0.1738933023831668,0.2021140340712018,0.10534547413467765,0.08169315134231263,0.10215660973451686,0.12190339605262242
9598,BLACK,9598.jpg, Heads of Six of Hogarth's Servants, c.1750-5, 630 x 755 mm, William Hogarth,0.3886543118181242,0.32450989398607283,0.3704010011970573,0.44807210924464097,0.19608975568052167,0.1743830585286661,0.1849131390662031,0.2323176232779408
9599,BLACK,9599.jpg, The Vicarage at Nuenen, September 1885 - October 1885,, Vincent van Gogh,0.27409221724599153,0.21282738697455117,0.2788878594849632,0.2871245586088757,0.1626844441624526,0.15318614608953063,0.1692031795781239,0.15714432363631325
9600,BLACK,9600.jpg, Charles II, 1680-1683, w635 x h845 cm, Claudio Coello,0.11576442007765962,0.10974740108865969,0.1161478250723168,0.11721663055080046,0.12868422167562005,0.09620988333115178,0.12415847436701055,0.15161615948257318
9601,BLACK,9601.jpg, George Washington, ca. 1798–1800, 29 x 23 3/4 in. (73.7 x 60.3 cm), Gilbert Stuart,0.2655730870449416,0.27715778040232414,0.24290769048792746,0.3059006460426958,0.17208523318606753,0.15857982267701873,0.1658182006367258,0.19859877208959978
9602,BLACK,9602.jpg," Allegory of Love, Cupid and Psyche [?]", 1798 - 1805, w1555 x h2205 cm, Francisco de Goya,0.14198668246197926,0.10927606351669064,0.13514663201785118,0.16743267528203698,0.19622760639445766,0.1329662088517616,0.19241448312449197,0.23307849074757653
9603,BLACK,9603.jpg, Lodovico Martinengo, 1530, 105.5 x 72.6 cm, Bartolomeo Veneto,0.1272312001855729,0.0854295446398711,0.11584080518467325,0.16495958405409955,0.09575312731985569,0.07024109673506167,0.09125310624849152,0.12789093404916047
9604,BLACK,9604.jpg, A Venetian Woman, 1882, 93 3/4 x 52 3/8 in. (238.2 x 133 cm)," John Singer Sargent (American, b.1856, d.1925)",0.3098283202429579,0.31469542486328705,0.29951603338310895,0.3283245460398737,0.30190999851038774,0.268868792461385,0.30785154670269194,0.3058115013984599
9605,BLACK,9605.jpg, Christ and the Woman of Samaria, c. 1619–20, 38 1/4 x 49 1/8 in. (97.2 x 124.8 cm), Guercino (Giovanni Francesco Barbieri),0.18485320306403444,0.11512809474145383,0.1855041780923497,0.20913882522662733,0.16253111347612292,0.13332688823690997,0.15819316206107129,0.1861761118950871
9606,BLACK,9606.jpg, Signing of the Constitution, 1940,, Howard Chandler Christy,0.4126807215327618,0.40476781470889456,0.4082375397259517,0.4243203782549061,0.22769411902352366,0.22460210761446442,0.2271046945043282,0.2338528579582729
